User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Shoaib Shah,https://yt3.ggpht.com/ytc/AGIKgqN6-p_Q5tnDBV6vNFUChF0k7YEMGz_lhHP7QQhHcyMD6t_Fd-3xPl6cOvQdi6tW=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir mujhy bhot shoq hai engineering mein mein sikhna chah ta hon
Sana 2 D6,https://yt3.ggpht.com/ytc/AGIKgqM3dSIB-Lq_yE2AXepPEq8YgkhfaglzrUA1CXjGxuYpwNQkOaZdpvO4dZRdbZnO=s48-c-k-c0x00ffffff-no-rj,6 months ago,0,Sir please CS me kitnay semester hoty hain ?? Software engineering best Hy ya cs plsase
fizza dominic,https://yt3.ggpht.com/ytc/AGIKgqP9GISqvOzXIAJfI9auGEqhBaIvKPvLuSl3VecLll4=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,can you make a video on c and c++ language
Noor Fatima,https://yt3.ggpht.com/ytc/AGIKgqPAWUu1LmZq_m_i0zvBewnYjk7JuYDQs2eIkesj_w=s48-c-k-c0x00ffffff-no-rj,1 year ago,2,Will it be easy for Pre-Medical Student to do bs in software engineering?
Haram Fatima,https://yt3.ggpht.com/ytc/AGIKgqOSj9dMjKQBPAWn9ONNKTuIgnv1LKc2UGZ1bn1pNR9Cw1jFAznjXn936GcHAB4F=s48-c-k-c0x00ffffff-no-rj,2 weeks ago,0,Which course is best for se for students
Zoha Akram,https://yt3.ggpht.com/ytc/AGIKgqPg-rJGxUT4eXgcuwJHeYm8QgQ5yY5pxb20=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Hi, I am a third Year software engineering student and I don't want to go in development side. I want to do something related to management or something that connects that connect software Engineering and business. Please guide me"
Abdul Hadi,,1 year ago,0,Aoa bhai what were your subjects in A levels
Op Con,,1 year ago,0,"Pakistani private sector :

Reference based 
No respect for talent 
Rigged process including university entrance 
Pathetic work ethics"
Kashif Khan,,2 years ago,0,Love You Sir.
Mr CHAUDHARY,,6 months ago,0,Can u make a vidio for beginners in field of software engineering
Entertain Tonight,,2 years ago,2,"Who's more earning's Doctor ,Accountant or software engineer?"
real needpc,,1 year ago,0,"I am student of BCS  please help me.
Pakistan main software company kaha pe hain ta ke main apna source code improve karonga"
S A Khan,,1 year ago,0,Pre engineering best ha ya computer science in first year in college.11class
Tahir official,,8 months ago,0,Sir what we can do after FA it degree
Sultan Baba,,1 year ago,0,Hello Ahmad bhi .ma Sufyan from Bwp. Ap sa pochna ha Khna mana bsc(math) ka sath kar li ha. Aur ab virtual university ma admission  milta ha software engineering ma. Is ma kar lno Degree valuable ha.Ya work ki ziyada Diamond ha . In pakistan or other countries (at internet online Companies)
Rahim Khizar,,1 year ago,0,I hear from lots of channel that software engineering ka trend khatam ho raha ha aor Pakistan koi bhi uni software engineering k liye achi nhi ha me NED university Karachi me lena chahta hoon software engineering hoon so guide me
Awais Riaz,,2 years ago,0,"AoA Ahmed.
Ahmed I am a student of bscs and I am keep studying my 4 semester but I don't know anything about software engineering and seriously sometime that can I become a software engineer. So guide me that I am the only who is facing this scenario or it's happen to every  student In this time"
Shafiq Mughal,https://yt3.ggpht.com/ytc/AGIKgqOblIhvgHuapQkexcJarxmG9FpNh7U-lek6iVToSw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir KU Karachi uni m adm leny laga hun Soft ware engineering mein kya sahi rahygi
Bakhat Awan,https://yt3.ggpht.com/ytc/AGIKgqPcgFc9AKXyMfd6OTKdV9EfDOcxRgngcM9JlA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir ecat ka test zrori hota ha software engineering kyly or ecat m kitny marks wla pass hota ha or ics m kitny percent marks hony chy KY easily software engineering m admission hogy plzzzzz reply kreiny ga sir plzzz
I Am Mk Assakzai 🖤,https://yt3.ggpht.com/PPvERMFVN-F8DB8eQ2rvo1UAbT8RIPExGrz77Hd1g4lOnc-afUl8dooBIuWenX5H9OzcURJ3Xw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Bahi software engineering mein salary kitni hoti hain
Muhammad Waiz,https://yt3.ggpht.com/p_rUcR7g30OLK0468tAkiY7pi_p-FIoQlDqXlHzOM3bYYu5VPrIruLNs5kEy1GVOARpOkZBg=s48-c-k-c0x00ffffff-no-rj,10 months ago,0,I wanna to become software engineer
Ahmad Cheema,https://yt3.ggpht.com/ytc/AGIKgqO-P3w9WwrFCjxHWYvY0KG5JS_V5cla0LUlQ-Bu6YCEHgx0iyHHsz9FIFqOUzBv=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Software engineer karna kaa Lia 10th kaa baad First year ma Kya rhakna chiaya
