User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Abdul Rehman,https://yt3.ggpht.com/ytc/AGIKgqMKKeQaKEhEH3fUB8VVVeJhffZO82J00J11bm6pcQ=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,"Any link for the ""clean code"" book"
zain ejaz,https://yt3.ggpht.com/ytc/AGIKgqMhfJ2gsOsD21yr7BKRIwT54_uRXgVG7WtK7nAO=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Sir you're a legend for this️
Mossaffa Shahzad,,2 years ago,0,Assalam O Alaikum sir. Sir is there is any problem as SE is not recognized by PEC? We won't get an engineering degree for that......And sir i have heard that SE is boring. What are your thoughts about it? I am a second year student finding myself in a fix whether to go for CS or SE. Your advice sir?
Momin Rao,,1 year ago,3,"Sir,is software engineering from Nust Mcs(Millitary college of signals) a good choice?"
Muhammad Shamil Umar,,1 year ago,0,Is BS in data science a good option?
Flutter Javascript,,2 years ago,0,"i stoped the video in mid to like.
really helpful content.
keep rocking Sir zubair."
Rehan Ahmed,,2 years ago,0,Very informative 
Arham Gill,,2 years ago,0,Great information. Keep it up bro.
NUTECH Student Communities Official,,1 year ago,0,I am feeling very lucky to watch this video. Thanks for efforts.
Shahood Sajid,,2 years ago,0,"Just need to say ""THANK YOU"""
Awais Saleem,,2 years ago,0,Masha Allah ️
NUTECH Student Communities Official,,1 year ago,0,"Kindly do one more favors for us.
That kindly write all websites names which u take about in 3rd year and 4 year. And also books name."
ch Samreen,,1 year ago,0,I already feel myself lucky because l got admission in fast nuces Lahore in CS. 
Glomestone,https://yt3.ggpht.com/ytc/AGIKgqMdrcrtWlJv6V8bd_6IHwOzM2F7uIbaZrupmzy8=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Ehmad bhai mera aik sawaal hai. Do you think its worth it to do CS from LUMS? Usman bhai ne Nust Fast ka toh naam liya but is LUMS in the list of good unis too?
Rameez,https://yt3.ggpht.com/ytc/AGIKgqOCm1imuO89CmFzBXuMcznhH2TY7yV8bN_NzwU1zQaNP1ZXUZ9fvNDKRq2wKl-S=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Agr Kisi ka first sem me GPA bura ho, to kya wo next sem me GPA behtar kr e nai skta?"
Flutter Javascript,https://yt3.ggpht.com/ytc/AGIKgqOfnKFENlLblBO6ivOLTukszGNH3vEd47FoFA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"really love the video.
make more."
Arsal Naeem,https://yt3.ggpht.com/ytc/AGIKgqMa_uMbiJvGzQtBpllwF0VJQ9WgZDcQNyZcAsnECw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,One of the most needed video
BogeyWogey,https://yt3.ggpht.com/8J8c6L1IOtIrGTthc3j8c97JqrW5-0T0LmH_GNV58ysXscvVJrYllogR1cthQ3EhuJynD6JN=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Is c++ uses in current industry..?
Zeeshan Lodhi,https://yt3.ggpht.com/ytc/AGIKgqN1ijtlMj-dxpiVV1sdYuXwt-5UfiESBeDlDw=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"Sir roadmap of full stack web devolper pe video banayey....means ky Jo pakistan ki most of the softwares companies Jo technology use karti hein front end or back end liye .
And thanks for this very informative video"
Abu Ubaida,https://yt3.ggpht.com/ytc/AGIKgqOJmx80Pz2nDJauCQpxNVjO6gvjxfzuHnU0IRbTQw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Golden Apples to eat, Thanks a lot sir."
Yasir Vlogger,https://yt3.ggpht.com/Uo_ox5_W3gtSa3W1ERSq9Dq3eAiiSdaY06Y30RepKQrmJ4e3yvMrHLjE3etTElGT-CpSpOzf=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,"Great video. First time mene Pakistani logo se software engineering ke bare me khuch suna that good for us,"
